Frame 1325, Green Left Cheek: 107.4436763952893, Green Right Cheek: 99.27034517510708
Frame 1326, Green Left Cheek: 107.5757808499744, Green Right Cheek: 99.31418493323255
Frame 1327, Green Left Cheek: 107.49283154121864, Green Right Cheek: 99.35953640715546
Frame 1328, Green Left Cheek: 107.56554019457245, Green Right Cheek: 99.33534895439658
Frame 1329, Green Left Cheek: 107.60189452124936, Green Right Cheek: 99.4119425547997
Frame 1330, Green Left Cheek: 107.70762928827445, Green Right Cheek: 99.3965734441925
Frame 1331, Green Left Cheek: 107.65412186379929, Green Right Cheek: 99.46107331821618
Frame 1332, Green Left Cheek: 107.75832053251408, Green Right Cheek: 99.51599899218947
Frame 1333, Green Left Cheek: 107.82616487455198, Green Right Cheek: 99.55807508188461
Frame 1334, Green Left Cheek: 107.82821300563236, Green Right Cheek: 99.6077097505669
Frame 1335, Green Left Cheek: 107.92601126472094, Green Right Cheek: 99.56941295036533
Frame 1336, Green Left Cheek: 107.95519713261649, Green Right Cheek: 99.62408667170573
Frame 1337, Green Left Cheek: 107.97695852534562, Green Right Cheek: 99.70420760896951
Frame 1338, Green Left Cheek: 108.09447004608295, Green Right Cheek: 99.7238599143361
Frame 1339, Green Left Cheek: 108.0552995391705, Green Right Cheek: 99.66213151927438
Frame 1340, Green Left Cheek: 107.97721454173067, Green Right Cheek: 99.6485260770975
Frame 1341, Green Left Cheek: 107.96569380440349, Green Right Cheek: 99.57671957671958
Frame 1342, Green Left Cheek: 108.03456221198157, Green Right Cheek: 99.66969009826153
Frame 1343, Green Left Cheek: 107.98668714797748, Green Right Cheek: 99.68203577727387
Frame 1344, Green Left Cheek: 107.96569380440349, Green Right Cheek: 99.66717057193247
Frame 1345, Green Left Cheek: 108.01331285202252, Green Right Cheek: 99.68707482993197
Frame 1346, Green Left Cheek: 108.02688172043011, Green Right Cheek: 99.663139329806
Frame 1347, Green Left Cheek: 108.09344598054275, Green Right Cheek: 99.59687578735198
Frame 1348, Green Left Cheek: 108.05734767025089, Green Right Cheek: 99.66943814562862
Frame 1349, Green Left Cheek: 108.22939068100358, Green Right Cheek: 99.61980347694633
Frame 1350, Green Left Cheek: 108.2268305171531, Green Right Cheek: 99.72209624590577
Frame 1351, Green Left Cheek: 108.21402969790067, Green Right Cheek: 99.70975056689342
Frame 1352, Green Left Cheek: 108.32872503840245, Green Right Cheek: 99.72108843537416
Frame 1353, Green Left Cheek: 108.42857142857143, Green Right Cheek: 99.78180901990426
Frame 1354, Green Left Cheek: 108.43778801843318, Green Right Cheek: 99.80045351473923
Frame 1355, Green Left Cheek: 108.48284690220174, Green Right Cheek: 99.75585789871504
Frame 1356, Green Left Cheek: 108.32386072708654, Green Right Cheek: 99.72663139329806
Frame 1357, Green Left Cheek: 108.34767025089606, Green Right Cheek: 99.68858654572941
Frame 1358, Green Left Cheek: 108.36328725038402, Green Right Cheek: 99.60997732426304
Frame 1359, Green Left Cheek: 108.31362007168458, Green Right Cheek: 99.6787603930461
Frame 1360, Green Left Cheek: 108.20199692780338, Green Right Cheek: 99.64399092970521
Frame 1361, Green Left Cheek: 108.16282642089094, Green Right Cheek: 99.64071554547745
Frame 1362, Green Left Cheek: 108.13082437275986, Green Right Cheek: 99.65633660871757
Frame 1363, Green Left Cheek: 108.23143881208398, Green Right Cheek: 99.59939531368103
Frame 1364, Green Left Cheek: 108.27035330261137, Green Right Cheek: 99.67699672461578
Frame 1365, Green Left Cheek: 108.24270353302612, Green Right Cheek: 99.75736961451247
Frame 1366, Green Left Cheek: 108.34229390681004, Green Right Cheek: 99.77248677248677
Frame 1367, Green Left Cheek: 108.34229390681004, Green Right Cheek: 99.78105316200555
Frame 1368, Green Left Cheek: 108.35663082437276, Green Right Cheek: 99.87654320987654
Frame 1369, Green Left Cheek: 108.40757808499744, Green Right Cheek: 99.84001007810532
Frame 1370, Green Left Cheek: 108.43701996927804, Green Right Cheek: 99.87805492567398
Frame 1371, Green Left Cheek: 108.45135688684076, Green Right Cheek: 99.81557067271353
Frame 1372, Green Left Cheek: 108.4541730670763, Green Right Cheek: 99.73570168808264
Frame 1373, Green Left Cheek: 108.29621095750127, Green Right Cheek: 99.763920382968
Frame 1374, Green Left Cheek: 108.23143881208398, Green Right Cheek: 99.72209624590577
Frame 1375, Green Left Cheek: 108.14439324116744, Green Right Cheek: 99.68253968253968
Frame 1376, Green Left Cheek: 108.05734767025089, Green Right Cheek: 99.71529352481734
Frame 1377, Green Left Cheek: 107.98438300051204, Green Right Cheek: 99.65255731922399
Frame 1378, Green Left Cheek: 107.97849462365592, Green Right Cheek: 99.62962962962963
Frame 1379, Green Left Cheek: 107.95289298515105, Green Right Cheek: 99.68002015621063
Frame 1380, Green Left Cheek: 107.89503328213006, Green Right Cheek: 99.62459057697153
Frame 1381, Green Left Cheek: 107.90194572452637, Green Right Cheek: 99.75233056185436
Frame 1382, Green Left Cheek: 107.86226318484383, Green Right Cheek: 99.68732678256488
Frame 1383, Green Left Cheek: 107.86507936507937, Green Right Cheek: 99.64575459813555
Frame 1384, Green Left Cheek: 107.83614951356887, Green Right Cheek: 99.74527588813304
Frame 1385, Green Left Cheek: 107.76804915514593, Green Right Cheek: 99.60594608213655
Frame 1386, Green Left Cheek: 107.75448028673836, Green Right Cheek: 99.74326026706979
Frame 1387, Green Left Cheek: 107.86226318484383, Green Right Cheek: 99.77702191987906
Frame 1388, Green Left Cheek: 107.68458781362007, Green Right Cheek: 99.59964726631394
Frame 1389, Green Left Cheek: 107.66231438812083, Green Right Cheek: 99.54673721340389
Frame 1390, Green Left Cheek: 107.58064516129032, Green Right Cheek: 99.53993449231544
Frame 1391, Green Left Cheek: 107.642089093702, Green Right Cheek: 99.52985638699924
Frame 1392, Green Left Cheek: 107.60983102918587, Green Right Cheek: 99.53489543965735
Frame 1393, Green Left Cheek: 107.56169994879673, Green Right Cheek: 99.49357520786093
Frame 1394, Green Left Cheek: 107.5752688172043, Green Right Cheek: 99.4520030234316
Frame 1395, Green Left Cheek: 107.52611367127496, Green Right Cheek: 99.4421768707483
Frame 1396, Green Left Cheek: 107.56374807987712, Green Right Cheek: 99.49685059208869
Frame 1397, Green Left Cheek: 107.58678955453149, Green Right Cheek: 99.53817082388511
Frame 1398, Green Left Cheek: 107.60855094726062, Green Right Cheek: 99.50919627110103
Frame 1399, Green Left Cheek: 107.7258064516129, Green Right Cheek: 99.63693625598387
Frame 1400, Green Left Cheek: 107.73195084485407, Green Right Cheek: 99.65180146132528
Frame 1401, Green Left Cheek: 107.77035330261137, Green Right Cheek: 99.708238851096
Frame 1402, Green Left Cheek: 107.89349718381976, Green Right Cheek: 99.72940287226001
Frame 1403, Green Left Cheek: 107.96979006656426, Green Right Cheek: 99.60997732426304
Frame 1404, Green Left Cheek: 107.8858166922683, Green Right Cheek: 99.54673721340389
Frame 1405, Green Left Cheek: 107.82181259600614, Green Right Cheek: 99.58402620307382
Frame 1406, Green Left Cheek: 107.88709677419355, Green Right Cheek: 99.55102040816327
Frame 1407, Green Left Cheek: 107.87275985663082, Green Right Cheek: 99.62106324011086
Frame 1408, Green Left Cheek: 107.91756272401433, Green Right Cheek: 99.51095993953138
Frame 1409, Green Left Cheek: 107.96134152585765, Green Right Cheek: 99.59687578735198
Frame 1410, Green Left Cheek: 107.96543778801843, Green Right Cheek: 99.61526832955404
Frame 1411, Green Left Cheek: 107.97465437788019, Green Right Cheek: 99.54950869236583
Frame 1412, Green Left Cheek: 107.89016897081413, Green Right Cheek: 99.65684051398337
Frame 1413, Green Left Cheek: 107.94982078853046, Green Right Cheek: 99.60418241370623
Frame 1414, Green Left Cheek: 107.97900665642601, Green Right Cheek: 99.69715293524817
Frame 1415, Green Left Cheek: 107.9695340501792, Green Right Cheek: 99.66994205089443
Frame 1416, Green Left Cheek: 108.00512032770098, Green Right Cheek: 99.75107079868985
Frame 1417, Green Left Cheek: 108.0747567844342, Green Right Cheek: 99.79113126732175
Frame 1418, Green Left Cheek: 108.16973886328725, Green Right Cheek: 99.74401612496851
Frame 1419, Green Left Cheek: 108.23476702508961, Green Right Cheek: 99.71504157218443
Frame 1420, Green Left Cheek: 108.19610855094726, Green Right Cheek: 99.66742252456538
Frame 1421, Green Left Cheek: 108.21274961597543, Green Right Cheek: 99.61753590325019
Frame 1422, Green Left Cheek: 108.21761392729135, Green Right Cheek: 99.65734441924918
Frame 1423, Green Left Cheek: 108.19252432155658, Green Right Cheek: 99.6124968505921
Frame 1424, Green Left Cheek: 108.21940604198669, Green Right Cheek: 99.66162761400857
Frame 1425, Green Left Cheek: 108.27905785970302, Green Right Cheek: 99.64499874023683
Frame 1426, Green Left Cheek: 108.25755248335894, Green Right Cheek: 99.65910808767951
Frame 1427, Green Left Cheek: 108.26139272913467, Green Right Cheek: 99.69564121945075
Frame 1428, Green Left Cheek: 108.32462877624168, Green Right Cheek: 99.76442428823381
Frame 1429, Green Left Cheek: 108.35048643113159, Green Right Cheek: 99.82237339380197
Frame 1430, Green Left Cheek: 108.35048643113159, Green Right Cheek: 99.85537918871252
Frame 1431, Green Left Cheek: 108.36354326676907, Green Right Cheek: 99.85966238347191
Frame 1432, Green Left Cheek: 108.43138760880696, Green Right Cheek: 99.8395061728395
Frame 1433, Green Left Cheek: 108.41295442908346, Green Right Cheek: 99.92718568909045
Frame 1434, Green Left Cheek: 108.3873527905786, Green Right Cheek: 99.99344923154447
Frame 1435, Green Left Cheek: 108.49462365591398, Green Right Cheek: 99.89997480473671
Frame 1436, Green Left Cheek: 108.33870967741936, Green Right Cheek: 99.9145880574452
Frame 1437, Green Left Cheek: 108.35151049667179, Green Right Cheek: 99.88611740992694
Frame 1438, Green Left Cheek: 108.36917562724014, Green Right Cheek: 99.798437893676
Frame 1439, Green Left Cheek: 108.35023041474655, Green Right Cheek: 99.82716049382717
Frame 1440, Green Left Cheek: 108.35048643113159, Green Right Cheek: 99.78659611992946
Frame 1441, Green Left Cheek: 108.30542754736302, Green Right Cheek: 99.85563114134543
Frame 1442, Green Left Cheek: 108.31003584229391, Green Right Cheek: 99.80423280423281
Frame 1443, Green Left Cheek: 108.3215565796211, Green Right Cheek: 99.83975812547241
Frame 1444, Green Left Cheek: 108.29288274449564, Green Right Cheek: 99.79440665154951
Frame 1445, Green Left Cheek: 108.36431131592423, Green Right Cheek: 99.83824640967498
Frame 1446, Green Left Cheek: 108.35330261136713, Green Right Cheek: 99.94104308390023
Frame 1447, Green Left Cheek: 108.40117767537123, Green Right Cheek: 99.99370118417737
Frame 1448, Green Left Cheek: 108.47619047619048, Green Right Cheek: 100.00705467372134
Frame 1449, Green Left Cheek: 108.55222734254993, Green Right Cheek: 99.95137314184933
Frame 1450, Green Left Cheek: 108.51484895033282, Green Right Cheek: 99.92113882590073
Frame 1451, Green Left Cheek: 108.47977470558116, Green Right Cheek: 99.80070546737214
Frame 1452, Green Left Cheek: 108.41295442908346, Green Right Cheek: 99.77979339884102
Frame 1453, Green Left Cheek: 108.37480798771121, Green Right Cheek: 99.67271352985638
Frame 1454, Green Left Cheek: 108.40911418330774, Green Right Cheek: 99.74829931972789
Frame 1455, Green Left Cheek: 108.28366615463389, Green Right Cheek: 99.77248677248677
Frame 1456, Green Left Cheek: 108.36661546338966, Green Right Cheek: 99.81531872008063
Frame 1457, Green Left Cheek: 108.38223246287762, Green Right Cheek: 99.86117409926933
Frame 1458, Green Left Cheek: 108.34946236559139, Green Right Cheek: 100.00251952632905
Frame 1459, Green Left Cheek: 108.41449052739375, Green Right Cheek: 99.9753086419753
Frame 1460, Green Left Cheek: 108.3958013312852, Green Right Cheek: 100.04963466868229
Frame 1461, Green Left Cheek: 108.26164874551971, Green Right Cheek: 100.06324011085916
Frame 1462, Green Left Cheek: 108.19508448540707, Green Right Cheek: 100.20811287477954
Frame 1463, Green Left Cheek: 108.13082437275986, Green Right Cheek: 100.18216175359032
Frame 1464, Green Left Cheek: 108.0568356374808, Green Right Cheek: 100.14109347442681
Frame 1465, Green Left Cheek: 108.02406554019457, Green Right Cheek: 100.05240614764425
Frame 1466, Green Left Cheek: 107.96006144393242, Green Right Cheek: 100.11136306374402
Frame 1467, Green Left Cheek: 107.87455197132617, Green Right Cheek: 99.94708994708995
Frame 1468, Green Left Cheek: 107.77496159754224, Green Right Cheek: 99.87528344671202
Frame 1469, Green Left Cheek: 107.68663594470046, Green Right Cheek: 99.90980095742
Frame 1470, Green Left Cheek: 107.58627752176139, Green Right Cheek: 99.79566641471403
Frame 1471, Green Left Cheek: 107.43343573988736, Green Right Cheek: 99.80952380952381
Frame 1472, Green Left Cheek: 107.36482334869432, Green Right Cheek: 99.70924666162762
Frame 1473, Green Left Cheek: 107.23630312339989, Green Right Cheek: 99.77727387251197
Frame 1474, Green Left Cheek: 107.2168458781362, Green Right Cheek: 99.77475434618292
Frame 1475, Green Left Cheek: 107.15821812596006, Green Right Cheek: 99.63970773494583
Frame 1476, Green Left Cheek: 107.07040450588838, Green Right Cheek: 99.57193247669439
Frame 1477, Green Left Cheek: 117.80235535074245, Green Right Cheek: 110.38422776518014
Frame 1478, Green Left Cheek: 117.69073220686124, Green Right Cheek: 110.47467876039305
Frame 1479, Green Left Cheek: 117.72222222222223, Green Right Cheek: 110.48047367094986
Frame 1480, Green Left Cheek: 117.70609318996416, Green Right Cheek: 110.54497354497354
Frame 1481, Green Left Cheek: 117.60803891449052, Green Right Cheek: 110.60493827160494
Frame 1482, Green Left Cheek: 117.53609831029186, Green Right Cheek: 110.75988914084152
Frame 1483, Green Left Cheek: 117.44444444444444, Green Right Cheek: 110.78306878306879
Frame 1484, Green Left Cheek: 117.05376344086021, Green Right Cheek: 110.758629377677
Frame 1485, Green Left Cheek: 116.81515616999488, Green Right Cheek: 110.75837742504409
Frame 1486, Green Left Cheek: 116.61290322580645, Green Right Cheek: 110.89342403628117
Frame 1487, Green Left Cheek: 116.3205325140809, Green Right Cheek: 110.90350214159739
Frame 1488, Green Left Cheek: 116.13773681515617, Green Right Cheek: 110.96195515243134
Frame 1489, Green Left Cheek: 116.12416794674859, Green Right Cheek: 110.77223481985386
Frame 1490, Green Left Cheek: 116.09575012800819, Green Right Cheek: 110.5981355505165
Frame 1491, Green Left Cheek: 116.08986175115207, Green Right Cheek: 110.41370622323004
Frame 1492, Green Left Cheek: 116.16973886328725, Green Right Cheek: 110.28772990677753
Frame 1493, Green Left Cheek: 116.19713261648745, Green Right Cheek: 110.21970269589318
Frame 1494, Green Left Cheek: 116.3010752688172, Green Right Cheek: 110.13832199546485
Frame 1495, Green Left Cheek: 116.44598054275474, Green Right Cheek: 110.0806248425296
Frame 1496, Green Left Cheek: 116.6310803891449, Green Right Cheek: 110.00377928949358
Frame 1497, Green Left Cheek: 116.68766001024065, Green Right Cheek: 109.99949609473418
Frame 1498, Green Left Cheek: 116.78955453149001, Green Right Cheek: 109.99647266313933
Frame 1499, Green Left Cheek: 116.96825396825396, Green Right Cheek: 109.87251196775006
Frame 1500, Green Left Cheek: 117.01280081925243, Green Right Cheek: 109.73645754598135
Frame 1501, Green Left Cheek: 117.07450076804915, Green Right Cheek: 109.69035021415974
Frame 1502, Green Left Cheek: 117.22964669738863, Green Right Cheek: 109.71277399848829
Frame 1503, Green Left Cheek: 117.26932923707118, Green Right Cheek: 109.4971025447216
Frame 1504, Green Left Cheek: 117.35560675883256, Green Right Cheek: 109.48979591836735
Frame 1505, Green Left Cheek: 117.41090629800307, Green Right Cheek: 109.49811035525322
Frame 1506, Green Left Cheek: 117.52073732718894, Green Right Cheek: 109.52884857646762
Frame 1507, Green Left Cheek: 117.7073732718894, Green Right Cheek: 109.44570420760897
Frame 1508, Green Left Cheek: 117.83282130056324, Green Right Cheek: 109.52632905013857
Frame 1509, Green Left Cheek: 118.08141321044546, Green Right Cheek: 109.50995212899974
Frame 1510, Green Left Cheek: 118.25012800819252, Green Right Cheek: 109.58704963466869
Frame 1511, Green Left Cheek: 118.46518177163338, Green Right Cheek: 109.65558075081884
Frame 1512, Green Left Cheek: 118.47798259088582, Green Right Cheek: 109.77147896195515
Frame 1513, Green Left Cheek: 118.58294930875576, Green Right Cheek: 109.69261778785588
Frame 1514, Green Left Cheek: 118.6026625704045, Green Right Cheek: 109.69690098261526
Frame 1515, Green Left Cheek: 118.60650281618024, Green Right Cheek: 109.73746535651297
Frame 1516, Green Left Cheek: 118.56169994879673, Green Right Cheek: 109.63592844545225
Frame 1517, Green Left Cheek: 118.5747567844342, Green Right Cheek: 109.57646762408667
Frame 1518, Green Left Cheek: 118.55734767025089, Green Right Cheek: 109.56966490299824
Frame 1519, Green Left Cheek: 118.59165386584742, Green Right Cheek: 109.41471403376165
Frame 1520, Green Left Cheek: 118.61136712749617, Green Right Cheek: 109.32098765432099
Frame 1521, Green Left Cheek: 118.59216589861751, Green Right Cheek: 109.23733938019652
Frame 1522, Green Left Cheek: 118.64797747055812, Green Right Cheek: 109.19198790627362
Frame 1523, Green Left Cheek: 118.65437788018433, Green Right Cheek: 109.20534139581758
Frame 1524, Green Left Cheek: 118.68202764976958, Green Right Cheek: 109.20131015369111
Frame 1525, Green Left Cheek: 118.72145417306707, Green Right Cheek: 109.24514991181658
Frame 1526, Green Left Cheek: 118.70890937019969, Green Right Cheek: 109.16679264298313
Frame 1527, Green Left Cheek: 118.7931387608807, Green Right Cheek: 109.29201310153691
Frame 1528, Green Left Cheek: 118.74961597542243, Green Right Cheek: 109.42277651801462
Frame 1529, Green Left Cheek: 118.76958525345623, Green Right Cheek: 109.4222726127488
Frame 1530, Green Left Cheek: 118.81925243215566, Green Right Cheek: 109.45679012345678
Frame 1531, Green Left Cheek: 108.22759856630825, Green Right Cheek: 99.3620559334845
Frame 1532, Green Left Cheek: 118.88556067588326, Green Right Cheek: 109.55202821869489
Frame 1533, Green Left Cheek: 118.82642089093702, Green Right Cheek: 109.37037037037037
Frame 1534, Green Left Cheek: 118.668458781362, Green Right Cheek: 109.43613000755857
Frame 1535, Green Left Cheek: 118.65053763440861, Green Right Cheek: 109.39027462836987
Frame 1536, Green Left Cheek: 118.63133640552995, Green Right Cheek: 109.41647770219198
Frame 1537, Green Left Cheek: 118.54198668714798, Green Right Cheek: 109.35399344923154
Frame 1538, Green Left Cheek: 118.47337429595494, Green Right Cheek: 109.31997984378937
Frame 1539, Green Left Cheek: 118.48719918074757, Green Right Cheek: 109.30713025951121
Frame 1540, Green Left Cheek: 118.47926267281106, Green Right Cheek: 109.31821617535903
Frame 1541, Green Left Cheek: 118.4436763952893, Green Right Cheek: 109.30007558578987
Frame 1542, Green Left Cheek: 118.47516641065029, Green Right Cheek: 109.34693877551021
Frame 1543, Green Left Cheek: 118.48361495135688, Green Right Cheek: 109.41798941798942
Frame 1544, Green Left Cheek: 118.51433691756273, Green Right Cheek: 109.48349710254472
Frame 1545, Green Left Cheek: 118.5478750640041, Green Right Cheek: 109.51448727639203
Frame 1546, Green Left Cheek: 118.63287250384025, Green Right Cheek: 109.43235071806501
Frame 1547, Green Left Cheek: 118.63850486431132, Green Right Cheek: 109.42504409171076
